image_id,label,original_class,split,organized_image_file_path,original_image_file_path,organized_mask_file_path,original_mask_file_path
normal (28).png,0,normal,train,./mmibc/busi/images/train/benign/normal (28).png,./data/ultrasound/images/normal/normal (28).png,./mmibc/busi/masks/train/benign/normal (28)_mask.png,./data/ultrasound/masks/normal/normal (28)_mask.png
benign (214).png,0,benign,train,./mmibc/busi/images/train/benign/benign (214).png,./data/ultrasound/images/benign/benign (214).png,./mmibc/busi/masks/train/benign/benign (214)_mask.png,./data/ultrasound/masks/benign/benign (214)_mask.png
benign (123).png,0,benign,train,./mmibc/busi/images/train/benign/benign (123).png,./data/ultrasound/images/benign/benign (123).png,./mmibc/busi/masks/train/benign/benign (123)_mask.png,./data/ultrasound/masks/benign/benign (123)_mask.png
normal (85).png,0,normal,train,./mmibc/busi/images/train/benign/normal (85).png,./data/ultrasound/images/normal/normal (85).png,./mmibc/busi/masks/train/benign/normal (85)_mask.png,./data/ultrasound/masks/normal/normal (85)_mask.png
normal (132).png,0,normal,train,./mmibc/busi/images/train/benign/normal (132).png,./data/ultrasound/images/normal/normal (132).png,./mmibc/busi/masks/train/benign/normal (132)_mask.png,./data/ultrasound/masks/normal/normal (132)_mask.png
benign (237).png,0,benign,train,./mmibc/busi/images/train/benign/benign (237).png,./data/ultrasound/images/benign/benign (237).png,./mmibc/busi/masks/train/benign/benign (237)_mask.png,./data/ultrasound/masks/benign/benign (237)_mask.png
benign (388).png,0,benign,train,./mmibc/busi/images/train/benign/benign (388).png,./data/ultrasound/images/benign/benign (388).png,./mmibc/busi/masks/train/benign/benign (388)_mask.png,./data/ultrasound/masks/benign/benign (388)_mask.png
malignant (30).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (30).png,./data/ultrasound/images/malignant/malignant (30).png,./mmibc/busi/masks/train/malignant/malignant (30)_mask.png,./data/ultrasound/masks/malignant/malignant (30)_mask.png
benign (66).png,0,benign,train,./mmibc/busi/images/train/benign/benign (66).png,./data/ultrasound/images/benign/benign (66).png,./mmibc/busi/masks/train/benign/benign (66)_mask.png,./data/ultrasound/masks/benign/benign (66)_mask.png
malignant (140).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (140).png,./data/ultrasound/images/malignant/malignant (140).png,./mmibc/busi/masks/train/malignant/malignant (140)_mask.png,./data/ultrasound/masks/malignant/malignant (140)_mask.png
benign (325).png,0,benign,train,./mmibc/busi/images/train/benign/benign (325).png,./data/ultrasound/images/benign/benign (325).png,./mmibc/busi/masks/train/benign/benign (325)_mask.png,./data/ultrasound/masks/benign/benign (325)_mask.png
benign (244).png,0,benign,train,./mmibc/busi/images/train/benign/benign (244).png,./data/ultrasound/images/benign/benign (244).png,./mmibc/busi/masks/train/benign/benign (244)_mask.png,./data/ultrasound/masks/benign/benign (244)_mask.png
benign (210).png,0,benign,train,./mmibc/busi/images/train/benign/benign (210).png,./data/ultrasound/images/benign/benign (210).png,./mmibc/busi/masks/train/benign/benign (210)_mask.png,./data/ultrasound/masks/benign/benign (210)_mask.png
benign (180).png,0,benign,train,./mmibc/busi/images/train/benign/benign (180).png,./data/ultrasound/images/benign/benign (180).png,./mmibc/busi/masks/train/benign/benign (180)_mask.png,./data/ultrasound/masks/benign/benign (180)_mask.png
normal (99).png,0,normal,train,./mmibc/busi/images/train/benign/normal (99).png,./data/ultrasound/images/normal/normal (99).png,./mmibc/busi/masks/train/benign/normal (99)_mask.png,./data/ultrasound/masks/normal/normal (99)_mask.png
benign (80).png,0,benign,train,./mmibc/busi/images/train/benign/benign (80).png,./data/ultrasound/images/benign/benign (80).png,./mmibc/busi/masks/train/benign/benign (80)_mask.png,./data/ultrasound/masks/benign/benign (80)_mask.png
malignant (125).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (125).png,./data/ultrasound/images/malignant/malignant (125).png,./mmibc/busi/masks/train/malignant/malignant (125)_mask.png,./data/ultrasound/masks/malignant/malignant (125)_mask.png
normal (81).png,0,normal,train,./mmibc/busi/images/train/benign/normal (81).png,./data/ultrasound/images/normal/normal (81).png,./mmibc/busi/masks/train/benign/normal (81)_mask.png,./data/ultrasound/masks/normal/normal (81)_mask.png
malignant (112).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (112).png,./data/ultrasound/images/malignant/malignant (112).png,./mmibc/busi/masks/train/malignant/malignant (112)_mask.png,./data/ultrasound/masks/malignant/malignant (112)_mask.png
malignant (165).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (165).png,./data/ultrasound/images/malignant/malignant (165).png,./mmibc/busi/masks/train/malignant/malignant (165)_mask.png,./data/ultrasound/masks/malignant/malignant (165)_mask.png
malignant (59).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (59).png,./data/ultrasound/images/malignant/malignant (59).png,./mmibc/busi/masks/train/malignant/malignant (59)_mask.png,./data/ultrasound/masks/malignant/malignant (59)_mask.png
normal (49).png,0,normal,train,./mmibc/busi/images/train/benign/normal (49).png,./data/ultrasound/images/normal/normal (49).png,./mmibc/busi/masks/train/benign/normal (49)_mask.png,./data/ultrasound/masks/normal/normal (49)_mask.png
benign (54).png,0,benign,train,./mmibc/busi/images/train/benign/benign (54).png,./data/ultrasound/images/benign/benign (54).png,./mmibc/busi/masks/train/benign/benign (54)_mask.png,./data/ultrasound/masks/benign/benign (54)_mask.png
benign (200).png,0,benign,train,./mmibc/busi/images/train/benign/benign (200).png,./data/ultrasound/images/benign/benign (200).png,./mmibc/busi/masks/train/benign/benign (200)_mask.png,./data/ultrasound/masks/benign/benign (200)_mask.png
benign (318).png,0,benign,train,./mmibc/busi/images/train/benign/benign (318).png,./data/ultrasound/images/benign/benign (318).png,./mmibc/busi/masks/train/benign/benign (318)_mask.png,./data/ultrasound/masks/benign/benign (318)_mask.png
malignant (127).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (127).png,./data/ultrasound/images/malignant/malignant (127).png,./mmibc/busi/masks/train/malignant/malignant (127)_mask.png,./data/ultrasound/masks/malignant/malignant (127)_mask.png
benign (166).png,0,benign,train,./mmibc/busi/images/train/benign/benign (166).png,./data/ultrasound/images/benign/benign (166).png,./mmibc/busi/masks/train/benign/benign (166)_mask.png,./data/ultrasound/masks/benign/benign (166)_mask.png
benign (293).png,0,benign,train,./mmibc/busi/images/train/benign/benign (293).png,./data/ultrasound/images/benign/benign (293).png,./mmibc/busi/masks/train/benign/benign (293)_mask.png,./data/ultrasound/masks/benign/benign (293)_mask.png
benign (211).png,0,benign,train,./mmibc/busi/images/train/benign/benign (211).png,./data/ultrasound/images/benign/benign (211).png,./mmibc/busi/masks/train/benign/benign (211)_mask.png,./data/ultrasound/masks/benign/benign (211)_mask.png
benign (226).png,0,benign,train,./mmibc/busi/images/train/benign/benign (226).png,./data/ultrasound/images/benign/benign (226).png,./mmibc/busi/masks/train/benign/benign (226)_mask.png,./data/ultrasound/masks/benign/benign (226)_mask.png
benign (39).png,0,benign,train,./mmibc/busi/images/train/benign/benign (39).png,./data/ultrasound/images/benign/benign (39).png,./mmibc/busi/masks/train/benign/benign (39)_mask.png,./data/ultrasound/masks/benign/benign (39)_mask.png
benign (402).png,0,benign,train,./mmibc/busi/images/train/benign/benign (402).png,./data/ultrasound/images/benign/benign (402).png,./mmibc/busi/masks/train/benign/benign (402)_mask.png,./data/ultrasound/masks/benign/benign (402)_mask.png
benign (222).png,0,benign,train,./mmibc/busi/images/train/benign/benign (222).png,./data/ultrasound/images/benign/benign (222).png,./mmibc/busi/masks/train/benign/benign (222)_mask.png,./data/ultrasound/masks/benign/benign (222)_mask.png
malignant (189).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (189).png,./data/ultrasound/images/malignant/malignant (189).png,./mmibc/busi/masks/train/malignant/malignant (189)_mask.png,./data/ultrasound/masks/malignant/malignant (189)_mask.png
benign (3).png,0,benign,train,./mmibc/busi/images/train/benign/benign (3).png,./data/ultrasound/images/benign/benign (3).png,./mmibc/busi/masks/train/benign/benign (3)_mask.png,./data/ultrasound/masks/benign/benign (3)_mask.png
normal (42).png,0,normal,train,./mmibc/busi/images/train/benign/normal (42).png,./data/ultrasound/images/normal/normal (42).png,./mmibc/busi/masks/train/benign/normal (42)_mask.png,./data/ultrasound/masks/normal/normal (42)_mask.png
benign (288).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (288).png,./data/ultrasound/images/benign/benign (288).png,./mmibc/busi/masks/validation/benign/benign (288)_mask.png,./data/ultrasound/masks/benign/benign (288)_mask.png
benign (177).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (177).png,./data/ultrasound/images/benign/benign (177).png,./mmibc/busi/masks/validation/benign/benign (177)_mask.png,./data/ultrasound/masks/benign/benign (177)_mask.png
malignant (152).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (152).png,./data/ultrasound/images/malignant/malignant (152).png,./mmibc/busi/masks/validation/malignant/malignant (152)_mask.png,./data/ultrasound/masks/malignant/malignant (152)_mask.png
benign (220).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (220).png,./data/ultrasound/images/benign/benign (220).png,./mmibc/busi/masks/validation/benign/benign (220)_mask.png,./data/ultrasound/masks/benign/benign (220)_mask.png
benign (387).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (387).png,./data/ultrasound/images/benign/benign (387).png,./mmibc/busi/masks/validation/benign/benign (387)_mask.png,./data/ultrasound/masks/benign/benign (387)_mask.png
normal (83).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (83).png,./data/ultrasound/images/normal/normal (83).png,./mmibc/busi/masks/validation/benign/normal (83)_mask.png,./data/ultrasound/masks/normal/normal (83)_mask.png
normal (94).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (94).png,./data/ultrasound/images/normal/normal (94).png,./mmibc/busi/masks/validation/benign/normal (94)_mask.png,./data/ultrasound/masks/normal/normal (94)_mask.png
malignant (52).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (52).png,./data/ultrasound/images/malignant/malignant (52).png,./mmibc/busi/masks/validation/malignant/malignant (52)_mask.png,./data/ultrasound/masks/malignant/malignant (52)_mask.png
malignant (179).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (179).png,./data/ultrasound/images/malignant/malignant (179).png,./mmibc/busi/masks/validation/malignant/malignant (179)_mask.png,./data/ultrasound/masks/malignant/malignant (179)_mask.png
benign (308).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (308).png,./data/ultrasound/images/benign/benign (308).png,./mmibc/busi/masks/validation/benign/benign (308)_mask.png,./data/ultrasound/masks/benign/benign (308)_mask.png
benign (84).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (84).png,./data/ultrasound/images/benign/benign (84).png,./mmibc/busi/masks/validation/benign/benign (84)_mask.png,./data/ultrasound/masks/benign/benign (84)_mask.png
benign (79).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (79).png,./data/ultrasound/images/benign/benign (79).png,./mmibc/busi/masks/validation/benign/benign (79)_mask.png,./data/ultrasound/masks/benign/benign (79)_mask.png
malignant (135).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (135).png,./data/ultrasound/images/malignant/malignant (135).png,./mmibc/busi/masks/validation/malignant/malignant (135)_mask.png,./data/ultrasound/masks/malignant/malignant (135)_mask.png
benign (142).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (142).png,./data/ultrasound/images/benign/benign (142).png,./mmibc/busi/masks/validation/benign/benign (142)_mask.png,./data/ultrasound/masks/benign/benign (142)_mask.png
malignant (136).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (136).png,./data/ultrasound/images/malignant/malignant (136).png,./mmibc/busi/masks/validation/malignant/malignant (136)_mask.png,./data/ultrasound/masks/malignant/malignant (136)_mask.png
malignant (166).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (166).png,./data/ultrasound/images/malignant/malignant (166).png,./mmibc/busi/masks/validation/malignant/malignant (166)_mask.png,./data/ultrasound/masks/malignant/malignant (166)_mask.png
benign (266).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (266).png,./data/ultrasound/images/benign/benign (266).png,./mmibc/busi/masks/validation/benign/benign (266)_mask.png,./data/ultrasound/masks/benign/benign (266)_mask.png
normal (88).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (88).png,./data/ultrasound/images/normal/normal (88).png,./mmibc/busi/masks/validation/benign/normal (88)_mask.png,./data/ultrasound/masks/normal/normal (88)_mask.png
benign (223).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (223).png,./data/ultrasound/images/benign/benign (223).png,./mmibc/busi/masks/validation/benign/benign (223)_mask.png,./data/ultrasound/masks/benign/benign (223)_mask.png
malignant (60).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (60).png,./data/ultrasound/images/malignant/malignant (60).png,./mmibc/busi/masks/validation/malignant/malignant (60)_mask.png,./data/ultrasound/masks/malignant/malignant (60)_mask.png
benign (112).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (112).png,./data/ultrasound/images/benign/benign (112).png,./mmibc/busi/masks/validation/benign/benign (112)_mask.png,./data/ultrasound/masks/benign/benign (112)_mask.png
benign (151).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (151).png,./data/ultrasound/images/benign/benign (151).png,./mmibc/busi/masks/validation/benign/benign (151)_mask.png,./data/ultrasound/masks/benign/benign (151)_mask.png
malignant (68).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (68).png,./data/ultrasound/images/malignant/malignant (68).png,./mmibc/busi/masks/validation/malignant/malignant (68)_mask.png,./data/ultrasound/masks/malignant/malignant (68)_mask.png
benign (47).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (47).png,./data/ultrasound/images/benign/benign (47).png,./mmibc/busi/masks/validation/benign/benign (47)_mask.png,./data/ultrasound/masks/benign/benign (47)_mask.png
benign (141).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (141).png,./data/ultrasound/images/benign/benign (141).png,./mmibc/busi/masks/validation/benign/benign (141)_mask.png,./data/ultrasound/masks/benign/benign (141)_mask.png
normal (111).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (111).png,./data/ultrasound/images/normal/normal (111).png,./mmibc/busi/masks/validation/benign/normal (111)_mask.png,./data/ultrasound/masks/normal/normal (111)_mask.png
benign (235).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (235).png,./data/ultrasound/images/benign/benign (235).png,./mmibc/busi/masks/validation/benign/benign (235)_mask.png,./data/ultrasound/masks/benign/benign (235)_mask.png
normal (76).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (76).png,./data/ultrasound/images/normal/normal (76).png,./mmibc/busi/masks/validation/benign/normal (76)_mask.png,./data/ultrasound/masks/normal/normal (76)_mask.png
benign (346).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (346).png,./data/ultrasound/images/benign/benign (346).png,./mmibc/busi/masks/validation/benign/benign (346)_mask.png,./data/ultrasound/masks/benign/benign (346)_mask.png
benign (270).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (270).png,./data/ultrasound/images/benign/benign (270).png,./mmibc/busi/masks/validation/benign/benign (270)_mask.png,./data/ultrasound/masks/benign/benign (270)_mask.png
normal (91).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (91).png,./data/ultrasound/images/normal/normal (91).png,./mmibc/busi/masks/validation/benign/normal (91)_mask.png,./data/ultrasound/masks/normal/normal (91)_mask.png
benign (347).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (347).png,./data/ultrasound/images/benign/benign (347).png,./mmibc/busi/masks/validation/benign/benign (347)_mask.png,./data/ultrasound/masks/benign/benign (347)_mask.png
benign (280).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (280).png,./data/ultrasound/images/benign/benign (280).png,./mmibc/busi/masks/validation/benign/benign (280)_mask.png,./data/ultrasound/masks/benign/benign (280)_mask.png
normal (79).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (79).png,./data/ultrasound/images/normal/normal (79).png,./mmibc/busi/masks/validation/benign/normal (79)_mask.png,./data/ultrasound/masks/normal/normal (79)_mask.png
malignant (26).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (26).png,./data/ultrasound/images/malignant/malignant (26).png,./mmibc/busi/masks/validation/malignant/malignant (26)_mask.png,./data/ultrasound/masks/malignant/malignant (26)_mask.png
malignant (66).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (66).png,./data/ultrasound/images/malignant/malignant (66).png,./mmibc/busi/masks/validation/malignant/malignant (66)_mask.png,./data/ultrasound/masks/malignant/malignant (66)_mask.png
malignant (72).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (72).png,./data/ultrasound/images/malignant/malignant (72).png,./mmibc/busi/masks/validation/malignant/malignant (72)_mask.png,./data/ultrasound/masks/malignant/malignant (72)_mask.png
benign (305).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (305).png,./data/ultrasound/images/benign/benign (305).png,./mmibc/busi/masks/validation/benign/benign (305)_mask.png,./data/ultrasound/masks/benign/benign (305)_mask.png
benign (383).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (383).png,./data/ultrasound/images/benign/benign (383).png,./mmibc/busi/masks/validation/benign/benign (383)_mask.png,./data/ultrasound/masks/benign/benign (383)_mask.png
normal (52).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (52).png,./data/ultrasound/images/normal/normal (52).png,./mmibc/busi/masks/validation/benign/normal (52)_mask.png,./data/ultrasound/masks/normal/normal (52)_mask.png
benign (213).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (213).png,./data/ultrasound/images/benign/benign (213).png,./mmibc/busi/masks/validation/benign/benign (213)_mask.png,./data/ultrasound/masks/benign/benign (213)_mask.png
normal (43).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (43).png,./data/ultrasound/images/normal/normal (43).png,./mmibc/busi/masks/validation/benign/normal (43)_mask.png,./data/ultrasound/masks/normal/normal (43)_mask.png
benign (272).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (272).png,./data/ultrasound/images/benign/benign (272).png,./mmibc/busi/masks/validation/benign/benign (272)_mask.png,./data/ultrasound/masks/benign/benign (272)_mask.png
malignant (27).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (27).png,./data/ultrasound/images/malignant/malignant (27).png,./mmibc/busi/masks/validation/malignant/malignant (27)_mask.png,./data/ultrasound/masks/malignant/malignant (27)_mask.png
normal (101).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (101).png,./data/ultrasound/images/normal/normal (101).png,./mmibc/busi/masks/validation/benign/normal (101)_mask.png,./data/ultrasound/masks/normal/normal (101)_mask.png
benign (49).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (49).png,./data/ultrasound/images/benign/benign (49).png,./mmibc/busi/masks/validation/benign/benign (49)_mask.png,./data/ultrasound/masks/benign/benign (49)_mask.png
benign (255).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (255).png,./data/ultrasound/images/benign/benign (255).png,./mmibc/busi/masks/validation/benign/benign (255)_mask.png,./data/ultrasound/masks/benign/benign (255)_mask.png
malignant (149).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (149).png,./data/ultrasound/images/malignant/malignant (149).png,./mmibc/busi/masks/validation/malignant/malignant (149)_mask.png,./data/ultrasound/masks/malignant/malignant (149)_mask.png
benign (82).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (82).png,./data/ultrasound/images/benign/benign (82).png,./mmibc/busi/masks/validation/benign/benign (82)_mask.png,./data/ultrasound/masks/benign/benign (82)_mask.png
benign (424).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (424).png,./data/ultrasound/images/benign/benign (424).png,./mmibc/busi/masks/validation/benign/benign (424)_mask.png,./data/ultrasound/masks/benign/benign (424)_mask.png
benign (52).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (52).png,./data/ultrasound/images/benign/benign (52).png,./mmibc/busi/masks/validation/benign/benign (52)_mask.png,./data/ultrasound/masks/benign/benign (52)_mask.png
benign (137).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (137).png,./data/ultrasound/images/benign/benign (137).png,./mmibc/busi/masks/validation/benign/benign (137)_mask.png,./data/ultrasound/masks/benign/benign (137)_mask.png
benign (327).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (327).png,./data/ultrasound/images/benign/benign (327).png,./mmibc/busi/masks/validation/benign/benign (327)_mask.png,./data/ultrasound/masks/benign/benign (327)_mask.png
malignant (178).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (178).png,./data/ultrasound/images/malignant/malignant (178).png,./mmibc/busi/masks/validation/malignant/malignant (178)_mask.png,./data/ultrasound/masks/malignant/malignant (178)_mask.png
benign (167).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (167).png,./data/ultrasound/images/benign/benign (167).png,./mmibc/busi/masks/validation/benign/benign (167)_mask.png,./data/ultrasound/masks/benign/benign (167)_mask.png
benign (408).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (408).png,./data/ultrasound/images/benign/benign (408).png,./mmibc/busi/masks/validation/benign/benign (408)_mask.png,./data/ultrasound/masks/benign/benign (408)_mask.png
benign (101).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (101).png,./data/ultrasound/images/benign/benign (101).png,./mmibc/busi/masks/validation/benign/benign (101)_mask.png,./data/ultrasound/masks/benign/benign (101)_mask.png
malignant (20).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (20).png,./data/ultrasound/images/malignant/malignant (20).png,./mmibc/busi/masks/validation/malignant/malignant (20)_mask.png,./data/ultrasound/masks/malignant/malignant (20)_mask.png
benign (98).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (98).png,./data/ultrasound/images/benign/benign (98).png,./mmibc/busi/masks/validation/benign/benign (98)_mask.png,./data/ultrasound/masks/benign/benign (98)_mask.png
malignant (93).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (93).png,./data/ultrasound/images/malignant/malignant (93).png,./mmibc/busi/masks/validation/malignant/malignant (93)_mask.png,./data/ultrasound/masks/malignant/malignant (93)_mask.png
malignant (144).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (144).png,./data/ultrasound/images/malignant/malignant (144).png,./mmibc/busi/masks/validation/malignant/malignant (144)_mask.png,./data/ultrasound/masks/malignant/malignant (144)_mask.png
benign (378).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (378).png,./data/ultrasound/images/benign/benign (378).png,./mmibc/busi/masks/validation/benign/benign (378)_mask.png,./data/ultrasound/masks/benign/benign (378)_mask.png
normal (5).png,0,normal,validation,./mmibc/busi/images/validation/benign/normal (5).png,./data/ultrasound/images/normal/normal (5).png,./mmibc/busi/masks/validation/benign/normal (5)_mask.png,./data/ultrasound/masks/normal/normal (5)_mask.png
benign (396).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (396).png,./data/ultrasound/images/benign/benign (396).png,./mmibc/busi/masks/validation/benign/benign (396)_mask.png,./data/ultrasound/masks/benign/benign (396)_mask.png
malignant (160).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (160).png,./data/ultrasound/images/malignant/malignant (160).png,./mmibc/busi/masks/validation/malignant/malignant (160)_mask.png,./data/ultrasound/masks/malignant/malignant (160)_mask.png
benign (184).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (184).png,./data/ultrasound/images/benign/benign (184).png,./mmibc/busi/masks/validation/benign/benign (184)_mask.png,./data/ultrasound/masks/benign/benign (184)_mask.png
benign (135).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (135).png,./data/ultrasound/images/benign/benign (135).png,./mmibc/busi/masks/validation/benign/benign (135)_mask.png,./data/ultrasound/masks/benign/benign (135)_mask.png
malignant (62).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (62).png,./data/ultrasound/images/malignant/malignant (62).png,./mmibc/busi/masks/validation/malignant/malignant (62)_mask.png,./data/ultrasound/masks/malignant/malignant (62)_mask.png
benign (18).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (18).png,./data/ultrasound/images/benign/benign (18).png,./mmibc/busi/masks/validation/benign/benign (18)_mask.png,./data/ultrasound/masks/benign/benign (18)_mask.png
malignant (133).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (133).png,./data/ultrasound/images/malignant/malignant (133).png,./mmibc/busi/masks/validation/malignant/malignant (133)_mask.png,./data/ultrasound/masks/malignant/malignant (133)_mask.png
malignant (35).png,1,malignant,validation,./mmibc/busi/images/validation/malignant/malignant (35).png,./data/ultrasound/images/malignant/malignant (35).png,./mmibc/busi/masks/validation/malignant/malignant (35)_mask.png,./data/ultrasound/masks/malignant/malignant (35)_mask.png
benign (300).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (300).png,./data/ultrasound/images/benign/benign (300).png,./mmibc/busi/masks/validation/benign/benign (300)_mask.png,./data/ultrasound/masks/benign/benign (300)_mask.png
benign (263).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (263).png,./data/ultrasound/images/benign/benign (263).png,./mmibc/busi/masks/validation/benign/benign (263)_mask.png,./data/ultrasound/masks/benign/benign (263)_mask.png
benign (9).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (9).png,./data/ultrasound/images/benign/benign (9).png,./mmibc/busi/masks/validation/benign/benign (9)_mask.png,./data/ultrasound/masks/benign/benign (9)_mask.png
benign (1).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (1).png,./data/ultrasound/images/benign/benign (1).png,./mmibc/busi/masks/validation/benign/benign (1)_mask.png,./data/ultrasound/masks/benign/benign (1)_mask.png
benign (336).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (336).png,./data/ultrasound/images/benign/benign (336).png,./mmibc/busi/masks/validation/benign/benign (336)_mask.png,./data/ultrasound/masks/benign/benign (336)_mask.png
benign (89).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (89).png,./data/ultrasound/images/benign/benign (89).png,./mmibc/busi/masks/validation/benign/benign (89)_mask.png,./data/ultrasound/masks/benign/benign (89)_mask.png
benign (302).png,0,benign,validation,./mmibc/busi/images/validation/benign/benign (302).png,./data/ultrasound/images/benign/benign (302).png,./mmibc/busi/masks/validation/benign/benign (302)_mask.png,./data/ultrasound/masks/benign/benign (302)_mask.png
normal (16).png,0,normal,test,./mmibc/busi/images/test/benign/normal (16).png,./data/ultrasound/images/normal/normal (16).png,./mmibc/busi/masks/test/benign/normal (16)_mask.png,./data/ultrasound/masks/normal/normal (16)_mask.png
malignant (54).png,1,malignant,test,./mmibc/busi/images/test/malignant/malignant (54).png,./data/ultrasound/images/malignant/malignant (54).png,./mmibc/busi/masks/test/malignant/malignant (54)_mask.png,./data/ultrasound/masks/malignant/malignant (54)_mask.png
benign (430).png,0,benign,test,./mmibc/busi/images/test/benign/benign (430).png,./data/ultrasound/images/benign/benign (430).png,./mmibc/busi/masks/test/benign/benign (430)_mask.png,./data/ultrasound/masks/benign/benign (430)_mask.png
benign (197).png,0,benign,test,./mmibc/busi/images/test/benign/benign (197).png,./data/ultrasound/images/benign/benign (197).png,./mmibc/busi/masks/test/benign/benign (197)_mask.png,./data/ultrasound/masks/benign/benign (197)_mask.png
benign (436).png,0,benign,test,./mmibc/busi/images/test/benign/benign (436).png,./data/ultrasound/images/benign/benign (436).png,./mmibc/busi/masks/test/benign/benign (436)_mask.png,./data/ultrasound/masks/benign/benign (436)_mask.png
